Time,X,Y,Z
1714956815333,0.0,0.0,0.0
1714956815337,-0.01662159,0.011906624,-0.0043792725
1714956815341,-0.017827213,4.349947E-4,-0.0056114197
1714956815345,-0.023362696,-0.0038177967,-0.006204605
1714956815350,-0.015456736,-1.2755394E-4,-0.009254456
1714956815358,-0.02036208,0.012061954,-0.009586334
1714956815363,-0.0045481324,1.7380714E-4,-0.0028266907
1714956815367,0.009259433,0.013769746,0.0030059814
1714956815371,0.01210168,0.014681339,-0.014652252
1714956815375,0.082321465,0.011175036,-0.023540497
1714956815381,0.066569746,-0.04278052,-0.11190605
1714956815388,-0.20186573,0.025556922,-0.22673702
1714956815392,0.03711617,0.05594766,-0.002421379
1714956815397,0.11135021,0.01597488,0.005130768
1714956815401,0.07219982,0.04009199,-0.027724266
1714956815405,0.099072486,0.03473997,-0.032136917
1714956815409,0.05492732,0.052895665,-0.061498642
1714956815418,0.055674285,0.037387848,0.003862381
1714956815423,0.057056814,0.049880385,-0.019521713
1714956815427,0.016409844,0.042051673,-0.03304386
1714956815432,-0.10184336,0.016500592,-0.10004139
1714956815436,-0.23425499,0.03236401,-0.046465874
1714956815444,0.33740062,0.056019545,0.25021648
1714956815448,-0.07966617,-0.034115553,-0.28931236
1714956815452,-0.30799234,-0.043272257,-0.031208992
1714956815456,0.3311293,-0.0014379025,0.19703007
1714956815461,-0.25825596,-0.10299885,-0.22751522
1714956815465,0.13254732,0.016758204,0.23206615
1714956815474,0.2146833,-0.14608502,-0.01723671
1714956815478,-0.4272239,-0.115932345,-0.26746082
1714956815483,0.06512967,0.05801809,0.13395023
1714956815487,0.0771544,-0.05973208,0.03080082
1714956815491,0.01106441,0.034276962,0.0071783066
1714956815496,0.049925804,0.01470089,0.038464546
1714956815504,0.0109704435,0.066744685,-5.207062E-4
1714956815509,0.038071483,0.09218156,-7.6293945E-4
1714956815512,0.04343742,0.07395327,0.009200096
1714956815517,0.03544447,0.07056856,0.0108881
1714956815521,0.08486369,0.028767586,0.015545845
1714956815526,0.037772417,-0.026282191,-0.062996864
1714956815534,-0.31484908,0.011810899,-0.11029148
1714956815537,0.32876474,0.036733627,0.31381798
1714956815544,0.08916086,-0.13426995,0.0056467056
1714956815547,-0.2057282,-0.0054676533,-0.002910614
1714956815552,0.30019635,-0.0923357,0.21544838
1714956815555,-0.3282328,-0.054511547,-0.17195606
1714956815564,0.09613946,0.0811646,0.23372173
1714956815568,0.3712081,-0.17813885,0.15122128
1714956815572,-0.4437085,0.08853626,-0.23824596
1714956815577,0.049820542,0.01763606,0.19204807
1714956815581,0.0418061,0.037631392,0.039348602
1714956815585,-0.051622063,0.042106748,-0.12704086
1714956815594,0.06545073,0.008649349,-0.040930748
1714956815598,0.005125046,0.08229458,-0.0614748
1714956815602,0.012876689,-1.026392E-4,-0.04802227
1714956815606,0.007888198,0.0048291683,-0.047506332
1714956815610,0.004098296,-0.026715279,-0.039229393
1714956815615,0.02419883,-0.040225267,-0.018548012
1714956815624,0.17138088,-0.04742098,0.028923035
1714956815628,0.0729703,-0.08755195,-0.12052345
1714956815632,-0.23250306,0.024532318,-0.120054245
1714956815636,0.2824298,-0.043674827,0.23765945
1714956815641,-0.15592939,-0.015793204,-0.1884203
1714956815645,-0.05140567,0.07510567,0.07879925
1714956815653,0.5231077,-0.14211977,0.33578968
1714956815658,-0.44665876,0.07081318,-0.30627537
1714956815662,0.15683392,-0.04241681,0.23915005
1714956815667,0.06480074,-0.03970778,0.010894775
1714956815671,-0.27528214,-0.024771333,-0.081243515
1714956815680,0.47041953,-0.13488483,0.38003826
1714956815684,-0.4023832,0.02881682,-0.4565916
1714956815688,-0.11151904,-0.099781394,0.078388214
1714956815693,0.29402298,-0.038766265,0.15289402
1714956815696,-0.32922366,-0.03388059,-0.27583694
1714956815701,0.29789528,0.04287386,0.27420712
1714956815709,0.14968571,0.0973475,-0.1505537
1714956815713,-0.15944153,-0.019372225,-0.23329067
1714956815718,0.050218314,0.153337,0.054451942
1714956815722,0.0064085126,0.09350479,-0.06407261
1714956815726,0.008796066,0.12055659,-0.09888172
1714956815730,0.03405726,0.116588235,-0.041258812
1714956815740,0.042052984,0.10285044,-0.03234291
1714956815743,0.056165338,0.08532655,-0.026677132
1714956815747,0.046873063,0.018568516,0.0064582825
1714956815752,0.046855986,-0.024109006,0.043447495
1714956815756,0.041703552,-0.060615182,0.04295349
1714956815761,0.051475197,-0.08223832,0.032143593
1714956815769,0.035423517,-0.10374808,0.027898788
1714956815773,0.0139172375,-0.0909946,0.03293705
1714956815777,0.004052669,-0.08682668,0.03910446
1714956815781,-0.021544307,-0.055132627,0.03723526
1714956815786,-0.04339409,-0.02725041,0.039708138
1714956815790,-0.05090919,-0.0026062727,0.042352676
1714956815799,-0.04596418,0.022573352,0.026841164
1714956815803,-0.044246703,0.025830746,0.010386467
1714956815807,-0.035139024,0.051383257,-0.002658844
1714956815811,-0.028599024,0.0835278,-0.023086548
1714956815815,-0.011574715,0.07932627,-0.04019642
1714956815821,0.008987129,0.07288504,-0.047590256
1714956815828,0.026865333,0.06449449,-0.035988808
1714956815833,0.0526264,0.033970952,-0.03186226
1714956815837,0.062321275,0.02395022,-0.00758934
1714956815843,0.06131205,0.005325794,0.0019598007
1714956815845,0.050049037,-0.012893796,0.03524208
1714956815850,0.042584687,-0.016572833,0.05317211
