Time,X,Y,Z
1714956826552,0.0,0.0,0.0
1714956826556,0.0025272071,1.6498566E-4,-0.004682541
1714956826561,-0.0059298277,0.0055354834,-0.008520126
1714956826565,-0.003978133,-7.622242E-4,-0.0147275925
1714956826573,-0.0026835203,-0.011422038,-0.01730156
1714956826577,-0.013355672,-0.018309355,-0.011440277
1714956826582,-5.968213E-4,-0.021086097,-0.016917229
1714956826586,0.012747139,-0.03456688,0.016283035
1714956826591,0.0046802163,-0.043800592,0.037822723
1714956826595,0.10176346,-0.053269625,0.09702301
1714956826604,0.28895238,-0.06615162,0.17039776
1714956826608,0.009006232,-0.07315135,-0.054499626
1714956826613,-0.097798645,-0.08799636,-2.8133392E-4
1714956826617,-0.029290646,-0.055117607,0.056045532
1714956826621,-0.040664196,-0.05962634,0.036492348
1714956826625,-0.042156547,-0.03820002,0.030773163
1714956826633,-0.060578257,-0.036741853,0.027805328
1714956826638,-0.065506905,-0.010042667,0.013512611
1714956826642,-0.040973097,0.016750097,0.017416
1714956826646,-0.050849915,0.011134505,-0.0033683777
1714956826650,-0.15001419,0.02689588,-0.09873581
1714956826654,-0.27880824,0.05952382,-0.09185028
1714956826663,0.30953413,0.1333623,0.21411324
1714956826667,-0.031019509,0.07973349,-0.1652813
1714956826672,-0.17759752,0.065948606,-0.026857376
1714956826677,0.24647245,0.11283529,0.06079197
1714956826681,-0.23596925,0.016232729,-0.17505741
1714956826685,0.06304121,0.14053094,0.16757774
1714956826694,0.24630994,-4.9483776E-4,0.060892105
1714956826698,-0.051422596,0.007171154,-0.0053691864
1714956826704,0.012065321,0.04434502,0.020354271
1714956826706,-0.019558102,-0.020635962,-0.024194717
1714956826712,-0.03724286,0.0054142475,0.019264221
1714956826715,-0.004423797,-0.06285012,0.06610012
1714956826724,-0.032939464,-0.0230515,0.050941467
1714956826729,-0.011616439,-0.0557611,0.053009033
1714956826732,0.030996025,-0.062092185,0.08034992
1714956826736,0.090283096,-0.08388913,0.05510807
1714956826741,-0.20785531,-0.061628222,-0.11947918
1714956826749,0.027962476,-0.027082443,0.08114338
1714956826753,0.35315326,-0.13528693,0.15844536
1714956826758,-0.2999045,0.013490558,-0.15186405
1714956826762,0.17217065,0.012497425,0.06667137
1714956826766,0.01848644,0.0068132877,-0.057397842
1714956826770,-0.12572703,0.090859294,-0.089476585
1714956826780,0.39344528,-0.029450655,0.12500572
1714956826783,-0.34261638,0.18209279,-0.2619505
1714956826787,-0.025541842,0.028320432,0.032281876
1714956826792,0.18085448,0.060380697,0.05844879
1714956826796,-0.32030147,0.08303976,-0.16346073
1714956826801,-0.018060178,0.002213478,0.07427883
1714956826809,0.0042304993,0.11429715,0.06134224
1714956826813,-0.009022504,-0.024809837,-0.03752327
1714956826817,-0.004184097,0.029127955,0.015497208
1714956826822,-2.885759E-4,-0.0028460026,0.030075073
1714956826826,0.04393801,-0.008838177,0.042100906
1714956826830,0.037984222,-0.020847917,0.022145271
1714956826840,0.035007656,-0.05390799,0.06178093
1714956826843,0.057529986,-0.044795036,0.07412624
1714956826847,0.21133098,-0.040151715,0.1493311
1714956826852,0.14447421,-0.044179678,0.059059143
1714956826856,-0.1826585,-0.060383677,-0.051698685
1714956826862,0.293212,-0.03492236,0.2572918
1714956826869,-0.074000925,0.03259349,-0.21560383
1714956826873,-0.25046742,-0.047248602,-0.056315422
1714956826879,0.29561594,0.063124776,0.16291618
1714956826881,-0.18767935,0.021097898,-0.20247746
1714956826886,0.059313655,0.07026243,0.08385372
1714956826890,0.09459746,0.06842244,-0.097512245
1714956826898,-0.38675317,-0.032357097,-0.1611309
1714956826904,0.29850832,0.15396178,0.16510105
1714956826907,-0.04073119,0.009501457,-0.17825222
1714956826912,-0.10403398,0.0685097,-0.004594803
1714956826916,0.22960788,0.01637578,0.013080597
1714956826921,-0.30776516,-0.02210474,-0.13711357
1714956826928,0.052593887,0.118901014,0.17491245
1714956826932,0.19362555,-0.08804083,0.067819595
1714956826937,-0.04698065,-0.0068216324,0.09310627
1714956826941,0.029775262,-0.068490505,0.082203865
1714956826945,0.005209744,-0.083113074,0.08732796
1714956826950,-0.007077813,-0.08225691,0.12205696
1714956826958,-5.348921E-4,-0.12592077,0.12470341
1714956826963,-0.016112238,-0.076212525,0.08465767
1714956826967,-0.020415455,-0.08684754,0.060538292
1714956826971,-0.01581186,-0.06724763,0.052592278
1714956826975,-0.0079803765,-0.035083294,0.0099954605
1714956826984,0.009642035,-8.833408E-5,-0.014493942
1714956826988,0.017543077,0.033038378,-0.054418564
1714956826993,0.031637162,0.065063834,-0.059871674
1714956826997,0.028401732,0.09053326,-0.09458351
1714956827001,0.027456522,0.1044817,-0.09885979
1714956827006,0.035416275,0.11569047,-0.07557583
1714956827014,0.020571679,0.11498046,-0.07300854
1714956827018,-9.21011E-4,0.08548033,-0.06791687
1714956827022,-0.008078933,0.08979571,-0.062582016
1714956827037,-0.019069105,0.049875498,-0.05655384
1714956827037,-0.021390736,0.025152445,-0.057409286
1714956827037,-0.02684322,-0.0014566183,-0.031493187
1714956827044,-0.04079911,-0.023499489,0.003276825
1714956827048,-0.046844423,-0.054049015,0.034359932
1714956827052,-0.037047178,-0.0644182,0.044758797
1714956827056,-0.01895091,-0.08776736,0.088443756
1714956827062,-0.013970941,-0.103432536,0.10164833
1714956827065,-0.010275066,-0.10602605,0.13412285
1714956827074,0.0065154433,-0.107292056,0.13963795
