Time,X,Y,Z
1714956782986,0.0,0.0,0.0
1714956782990,-0.0065899193,-0.004740715,-0.007009983
1714956783000,-0.007505864,-0.009371281,-0.0025167465
1714956783003,-0.0018099248,-0.006697178,-0.0015459061
1714956783007,-0.0022869408,0.0038480759,-0.010454178
1714956783011,-0.0018264949,0.009566307,-0.025549412
1714956783016,0.009970576,0.0060858727,-0.022070408
1714956783021,0.025743157,-0.005628586,0.006917
1714956783029,0.045478046,-0.019768238,0.06247425
1714956783033,0.061429143,0.0065870285,0.11504555
1714956783037,0.090532035,-0.010968685,0.13971043
1714956783042,0.12471679,-0.07861233,0.083349705
1714956783046,0.048067898,0.24103546,0.123476505
1714956783050,0.061593354,0.07562208,0.085553646
1714956783058,0.07922578,0.09289408,0.03902626
1714956783063,0.04576078,0.108296394,0.05036354
1714956783067,0.03634104,0.015738487,0.012973309
1714956783071,0.02561909,0.04511881,0.04438591
1714956783077,-0.00691697,0.028470993,0.11715889
1714956783081,-0.026717871,0.019215584,0.13888168
1714956783088,-0.05776295,0.024196625,0.14789677
1714956783092,-0.076197505,0.08698654,0.16851568
1714956783097,-0.138269,0.14301062,0.2000308
1714956783102,-0.013170958,-0.4076209,0.04387951
1714956783106,-0.14279988,0.3803048,0.037825584
1714956783110,-0.17014727,-0.32693243,0.16426516
1714956783119,0.098909974,-0.49033308,-0.19890499
1714956783123,-0.23897567,0.63650846,0.082419395
1714956783127,-0.05452001,-0.5095563,0.029588223
1714956783131,-0.011446744,-0.08647823,-0.10270691
1714956783135,-0.10169917,0.040482044,-0.05521822
1714956783144,-0.05023718,-0.0723362,-0.1238389
1714956783148,-0.03967288,0.008796215,-0.0711751
1714956783152,-0.061922014,-0.081496716,-0.061150074
1714956783157,-0.06708461,-0.059690952,-0.027973652
1714956783161,-0.06845331,-0.03326702,-0.001563549
1714956783165,-0.039310247,-0.029878616,-0.01876545
1714956783174,-0.030554086,0.007806778,-1.449585E-4
1714956783178,-0.01702258,0.06397247,0.038025856
1714956783182,0.017327607,-0.09436655,0.051032066
1714956783187,0.1338788,-0.08084297,-0.08934116
1714956783191,-0.024775386,0.46563768,0.14307785
1714956783195,0.18073335,-0.38810062,-0.051163673
1714956783204,0.15714443,0.5360131,-0.09179449
1714956783208,-0.070668936,0.3650236,0.3539796
1714956783212,0.27184993,-0.48410702,-0.1344161
1714956783216,0.039877325,0.54467344,0.034632683
1714956783221,0.050104737,-0.22218895,0.029785633
1714956783225,0.16308019,0.024245739,-0.22369003
1714956783234,-0.19017598,0.577795,0.14852238
1714956783238,0.08221054,-0.6364846,-0.22165632
1714956783243,-0.028521925,-0.0048618317,-0.13434315
1714956783247,-0.12162462,-0.06517124,-0.060735226
1714956783253,-0.11000803,-0.15517998,-0.17888355
1714956783255,-0.15675223,-0.09993839,-0.14262629
1714956783264,-0.13547191,-0.15747404,-0.089835644
1714956783268,-0.1255101,-0.09036589,-0.112612724
1714956783272,-0.10464412,-0.06524134,-0.084602356
1714956783277,-0.06265059,-0.06757593,-0.0522542
1714956783281,-0.0070434213,-0.14606762,-0.066850185
1714956783286,0.059534848,0.1758194,-0.13071585
1714956783294,-0.09141898,0.36286974,0.12640905
1714956783297,0.26013267,-0.60652924,-0.21294117
1714956783302,0.1623103,0.48122835,-0.035223007
1714956783306,0.13678184,-0.04088831,0.13476467
1714956783311,0.35564244,-0.08176422,-0.03960085
1714956783315,0.06905115,0.69224834,0.39723253
1714956783323,0.36354098,-0.65542126,0.1757803
1714956783328,0.4072478,0.41047,0.16738796
1714956783331,0.19746634,0.48804855,0.5416322
1714956783336,0.47491255,-0.26484632,0.24411488
1714956783341,0.24382718,0.69682217,0.41924095
1714956783345,0.26836792,-0.31603432,0.3461342
1714956783353,0.40977204,-0.095421314,-0.014997005
1714956783357,-0.037430108,0.73364496,0.29182577
1714956783362,0.15240951,-0.5056186,0.027182102
1714956783366,0.051718622,0.046045303,-0.01801157
1714956783370,-0.094276935,-0.0220685,0.0036706924
1714956783380,-0.12811226,-0.12306261,-0.08811283
1714956783383,-0.2115525,-0.057924747,-0.014970779
1714956783388,-0.20678595,-0.09230995,0.004930973
1714956783392,-0.1658889,-0.11270952,0.15559483
1714956783396,-0.10581702,-0.07146025,0.32965565
1714956783401,-0.010001928,-0.025259972,0.37716675
1714956783409,0.09428024,0.0012688637,0.3551283
1714956783413,0.15408951,0.048779964,0.32031012
1714956783418,0.22567768,0.0324831,0.25349665
1714956783422,0.25665045,0.018104076,0.20796347
1714956783426,0.25763398,0.061510563,0.20990276
1714956783430,0.2580021,0.07797575,0.20998478
1714956783440,0.23552918,0.09214163,0.14095545
1714956783444,0.22140266,0.0965147,0.078651905
1714956783447,0.17093042,0.14084148,0.012650013
1714956783453,0.104966104,0.15030241,-0.102481365
1714956783455,0.058802843,0.10602522,-0.23994446
1714956783461,0.0026187003,0.04380417,-0.30621433
1714956783469,-0.0237014,-0.019088268,-0.31333017
1714956783473,-0.07807329,-0.07031107,-0.3019495
1714956783477,-0.10012567,-0.09175587,-0.27923155
1714956783482,-0.13843054,-0.080225945,-0.2570758
1714956783486,-0.14927667,-0.028167725,-0.14511871
1714956783490,-0.118334115,0.02083683,0.027466297
1714956783498,-0.08668941,0.0123000145,0.18293619
1714956783504,-0.082821965,0.033724308,0.27729464
1714956783507,-0.05844885,0.053664207,0.3738761
1714956783512,-0.014160037,0.12801647,0.45174694
