Time,X,Y,Z
1715151119413,0.0,0.0,0.0
1715151119416,-0.008108914,0.009610176,-0.022269249
1715151119422,-0.022916019,0.016409874,-0.05035305
1715151119425,-0.015133023,0.011273384,-0.075475216
1715151119434,0.00217551,0.008722305,-0.08532667
1715151119438,0.015176475,-0.002175331,-0.0452981
1715151119442,0.0029206276,0.018647194,-0.036762238
1715151119446,0.0037435293,0.041192055,-0.008432388
1715151119450,0.026715696,0.040940285,-6.3943863E-4
1715151119455,0.047783256,-0.13273048,-0.0032281876
1715151119463,0.05951464,0.033602715,-0.06344986
1715151119467,-0.108395815,0.22351933,0.038505077
1715151119472,-0.014378428,-0.1371851,-0.12214947
1715151119476,-0.03373933,-0.033150673,-0.065006256
1715151119482,-0.018921137,-0.04879093,-0.071633816
1715151119485,0.0076367855,-0.020058632,-0.08243942
1715151119493,0.03787309,0.051156998,-0.03393364
1715151119497,0.08772516,0.045731544,-0.02353859
1715151119502,0.09484005,0.09302235,0.001376152
1715151119506,0.07407975,0.17371178,0.026228428
1715151119511,0.14712036,-0.21859074,0.008029938
1715151119515,0.14469165,0.099864006,-0.054788113
1715151119524,-0.11010903,0.49814796,0.105885506
1715151119528,0.17719615,-0.7509861,-0.19521189
1715151119532,-0.004217088,0.3311615,-0.01689148
1715151119536,-0.076182485,0.016168594,0.039919376
1715151119542,0.10547739,-0.34786558,-0.11804819
1715151119545,-0.15942377,0.56404305,0.110535145
1715151119553,0.03946352,-0.40224504,-0.08277464
1715151119558,0.019170463,0.06558609,-0.06710863
1715151119562,0.012288213,0.15449524,-0.064098835
1715151119566,0.08637601,-0.0043907166,-0.23264503
1715151119571,0.09041494,0.09385586,-0.27721214
1715151119574,0.11225104,0.083034515,-0.28630018
1715151119584,0.13150007,0.091311455,-0.30138588
1715151119588,0.16057903,0.128232,-0.25301313
1715151119592,0.1819961,0.13079071,-0.18783426
1715151119596,0.19059664,0.053121567,-0.13512516
1715151119602,0.19106323,0.16630936,-0.102437496
1715151119605,-0.0021827817,0.6314392,0.08981991
1715151119613,0.15946627,-0.5724225,0.048687935
1715151119618,0.12675887,0.16972065,0.122740746
1715151119623,-0.035882533,0.24311256,0.28360844
1715151119626,0.21330303,-0.52393675,0.17166805
1715151119630,0.0127590895,0.44634056,0.32684994
1715151119635,0.14264488,-0.4045658,0.25804996
1715151119643,0.29619426,-0.13151646,0.17882681
1715151119647,0.044328213,0.7869806,0.3803029
1715151119652,0.33501258,-0.3788271,0.1574831
1715151119655,0.31449923,0.16266441,0.055572033
1715151119660,0.2556596,0.15281868,-0.019556522
1715151119670,0.26617756,0.07248974,-0.042621136
1715151119673,0.20983845,0.18398094,-0.02352953
1715151119677,0.17895663,0.14179611,-0.024276257
1715151119682,0.14774305,0.1599884,0.11279249
1715151119686,0.101961434,0.15544319,0.2201333
1715151119690,0.067145765,0.15456009,0.25325775
1715151119699,0.016759872,0.12362194,0.3134899
1715151119703,0.009928644,0.004948616,0.3501544
1715151119707,-0.072502315,0.41096878,0.3986268
1715151119711,0.024565518,-0.1571188,0.3701625
1715151119716,0.10978365,0.13236618,0.25654268
1715151119720,0.03382355,0.41430664,0.44320536
1715151119729,0.3538412,-0.47283554,0.14711714
1715151119733,0.26080388,0.77678204,0.23007154
1715151119737,0.31507117,0.27530098,0.44112444
1715151119742,0.624104,-0.064198494,0.22654629
1715151119746,0.49907494,0.76881886,0.44346285
1715151119750,0.73302495,-0.108659744,0.31081724
1715151119759,0.72522247,0.54530334,0.31827545
1715151119763,0.5283309,0.8892908,0.4871025
1715151119767,0.80616724,-0.22020245,0.20987797
1715151119772,0.60482216,0.7956886,0.4344368
1715151119776,0.6384325,0.25387478,0.57105255
1715151119780,0.73706746,0.16434193,0.73509836
1715151119789,0.5344798,0.7350092,1.0564137
1715151119793,0.6649051,0.15000725,0.91538715
1715151119797,0.62906367,0.39080048,0.877234
1715151119802,0.6380872,0.41891193,0.72350025
1715151119805,0.6579037,0.43690586,0.48070383
1715151119810,0.62359077,0.5604849,0.23899412
1715151119818,0.57575077,0.63279724,-0.17694378
1715151119823,0.42277795,0.6704254,-1.015995
1715151119827,0.46320575,0.33970737,-1.7432745
1715151119831,0.18746531,0.2628622,-2.0363648
1715151119837,-0.17350721,0.35742664,-2.1022825
1715151119840,-0.35091448,0.44697952,-1.9466693
1715151119848,-0.3361888,0.54560614,-1.5179019
1715151119853,-0.123348,0.57866573,-0.9535804
1715151119861,0.10627854,0.55644035,-0.27732515
1715151119863,0.29124975,0.50508213,0.3637185
1715151119866,0.38389575,0.4377675,0.8754325
1715151119870,0.42917764,0.3142352,1.1900053
1715151119878,0.41192567,0.19017696,1.3536358
1715151119882,0.3706236,0.09056711,1.389113
1715151119887,0.30306387,0.0015172958,1.3584657
1715151119891,0.24448276,-0.05678177,1.3295827
1715151119895,0.20420611,-0.094089985,1.3353648
1715151119899,0.1867789,-0.12112856,1.3700328
1715151119908,0.16816103,-0.12300396,1.3453746
1715151119913,0.11757541,-0.17873526,1.2536106
1715151119917,0.046691895,-0.22029018,1.1099029
1715151119922,-0.022934198,-0.26115942,0.9489274
1715151119925,-0.09245944,-0.29997683,0.7566519
