Time,X,Y,Z
1714972118480,-0.0038832426,-0.03672123,0.020389557
1714972118485,-0.004314542,-0.031530976,0.0063676834
1714972118493,-0.007667303,0.0048903227,-0.036330223
1714972118497,-0.0036571026,0.015220165,-0.06801033
1714972118502,0.013150096,0.017547607,-0.08258343
1714972118506,0.016312003,0.011402249,-0.07196617
1714972118511,0.01660955,-0.012808442,-0.058446884
1714972118519,0.0013263226,-0.036061764,-0.05173683
1714972118524,-0.006723523,-0.039290667,0.009846687
1714972118528,-0.02427864,0.04949093,0.090444565
1714972118532,-0.08176112,0.17705047,0.2280693
1714972118536,-0.0037887096,-0.10966313,0.22545147
1714972118540,-0.001106143,0.09449577,0.2379551
1714972118550,0.03245485,0.09595895,0.21184063
1714972118553,0.07318425,0.07870531,0.13080597
1714972118559,0.013461113,0.10430431,-0.016677856
1714972118562,0.010401964,0.07004142,-0.15745735
1714972118567,0.05433929,0.10233092,-0.18558025
1714972118572,0.07849288,0.10648966,-0.15470695
1714972118578,0.084389925,0.11357093,-0.10456848
1714972118584,0.051380277,-0.13120389,0.025679588
1714972118587,0.12815559,-0.011976123,-0.055793762
1714972118592,-0.08116698,0.29907,0.21526146
1714972118596,0.17360508,-0.39554155,0.08361912
1714972118600,-0.0037345886,0.50285685,0.062952995
1714972118608,-0.08487165,-0.14696121,0.19984055
1714972118613,0.29555047,-0.4614886,-0.18728828
1714972118617,-0.086787105,0.506686,0.07281017
1714972118621,0.018312931,-0.14039278,0.06683636
1714972118626,0.07812405,-0.04263401,-0.020853996
1714972118632,0.013387561,0.0104368925,0.013757706
1714972118639,0.048223972,-0.046081662,0.08368015
1714972118643,0.03413689,0.0044242144,0.12503242
1714972118647,0.010994077,-0.033938527,0.12196636
1714972118652,0.007836103,-0.022298217,0.11618614
1714972118656,-0.005650878,-0.006658435,0.12353325
1714972118660,-0.003165245,-0.0286721,0.105825424
1714972118668,-0.025160909,-0.22520989,0.09882069
1714972118673,0.10061097,-0.14047134,-0.083800316
1714972118677,-0.13813794,0.39732945,0.07593346
1714972118681,0.06601846,-0.39664024,-0.14962673
1714972118686,-0.037614703,0.3718934,-0.17106819
1714972118692,-0.13383853,-0.07352948,0.100123405
1714972118698,0.260916,-0.539771,-0.27504253
1714972118702,-0.1591267,0.6624479,0.090857506
1714972118707,-0.06760025,-0.3165279,0.1077137
1714972118712,0.06132233,0.02503717,-0.048369408
1714972118717,-0.1946649,0.24859631,0.26420975
1714972118720,0.1628896,-0.38457972,-0.10021973
1714972118728,-0.020168066,0.29666114,0.038749695
1714972118733,-0.02413559,0.12450647,0.0055532455
1714972118737,0.02383101,0.111701965,-0.081269264
1714972118742,0.035211682,0.17374146,-0.013179779
1714972118745,0.049557805,0.13057339,0.018482208
1714972118754,0.030644536,0.0903815,0.00248909
1714972118758,0.0029735565,0.10238433,-0.050899506
1714972118763,0.018129468,0.030034542,-0.091132164
1714972118767,0.0054534674,0.03731954,-0.07583523
1714972118772,-0.040660143,0.23302245,-0.0049419403
1714972118775,-0.032954574,-0.2083571,0.097904205
1714972118784,0.18557358,-0.25251585,-0.06457806
1714972118788,-0.21869189,0.754966,0.22052383
1714972118792,0.029810667,-0.5051969,0.14003468
1714972118797,0.118751764,0.07463372,0.043891907
1714972118801,-0.07985079,0.18861067,0.20178604
1714972118805,0.21494472,-0.40167022,-0.06499958
1714972118814,-0.05908394,0.76147056,0.026701927
1714972118818,0.014221787,-0.14261055,-0.012639046
1714972118822,0.25921714,-0.11447799,-0.2968397
1714972118826,-0.013754368,0.6553005,-0.105371475
1714972118832,0.22604215,-0.1772772,-0.2865429
1714972118835,0.16036665,0.56309247,-0.27166653
1714972118844,0.005476594,0.40895593,-0.052931786
1714972118848,0.34548748,-0.4025858,-0.36953163
1714972118852,0.118881226,0.676965,-0.1152668
1714972118856,0.15806687,0.25102937,-0.03392315
1714972118860,0.19007552,0.14518833,-0.06886864
1714972118865,0.1314286,0.17334926,0.051161766
1714972118875,0.09896445,0.023070574,0.12035847
1714972118879,0.04381597,-0.041984797,0.10873985
1714972118882,0.0054643154,-0.07121396,0.18776226
1714972118886,0.028921485,-0.13193023,0.26903534
1714972118892,0.019197226,-0.12383044,0.3426504
1714972118895,0.023413062,-0.15635967,0.3552637
1714972118903,0.029094934,-0.16104972,0.32451725
1714972118908,0.012587905,-0.15680546,0.28543758
1714972118912,-0.0023435354,-0.1863808,0.20116234
1714972118917,-0.029168248,-0.18428385,0.102381706
1714972118921,-0.07027912,-0.17443722,-0.05706215
1714972118927,-0.12683994,-0.15749794,-0.2641077
1714972118935,-0.15003973,-0.16555327,-0.51683235
1714972118938,-0.028973103,-0.3321305,-0.61129475
1714972118943,-0.0480479,-0.238599,-0.6047077
1714972118946,-0.14837229,-0.068878055,-0.55952644
1714972118952,-0.25555658,0.028055549,-0.4945078
1714972118955,-0.3361112,0.04474926,-0.4543171
1714972118970,-0.3699665,0.00291121,-0.4180851
1714972118970,-0.27553928,-0.0055823326,-0.4592409
1714972118975,-0.18599796,-0.020069122,-0.3719368
1714972118976,-0.07069576,-0.004971385,-0.35448933
1714972118980,0.0014899969,0.025912404,-0.302104
1714972118989,0.01776892,0.050814986,-0.235075
1714972118993,0.019518852,0.08634722,-0.18026352
1714972118998,0.03275585,0.10895622,-0.17808247
1714972119002,0.015084147,0.12032652,-0.1957159
