Time,X,Y,Z
1714956728750,0.0,0.0,0.0
1714956728754,-0.010854006,-0.008053064,-0.004676819
1714956728763,-0.028351307,0.005210161,0.0051851273
1714956728768,-0.043492317,-0.013265133,0.002922058
1714956728771,-0.045273304,-0.015696049,-0.025596619
1714956728776,-0.045529127,-0.0030014515,-0.016614914
1714956728781,-0.030311584,0.0047507286,-0.0393095
1714956728789,-0.026156664,0.02934146,-0.065937996
1714956728793,-0.01053071,0.046093702,-0.066290855
1714956728798,-0.021784306,0.007229328,-0.045106888
1714956728802,0.0020816326,-0.1289165,-0.047050476
1714956728806,-0.07673621,0.16135526,0.025702477
1714956728810,-0.079384804,0.059329987,0.0931263
1714956728821,-0.027192116,0.02877736,0.04274082
1714956728824,-0.0075306892,0.109703064,0.051600456
1714956728828,0.060884,0.0649724,0.015459061
1714956728833,0.08857775,0.123258114,-0.025790215
1714956728836,0.09121323,0.098945856,-0.054086685
1714956728841,0.063634396,0.032785416,-0.07255936
1714956728849,0.04518175,0.010985851,-0.0904665
1714956728853,0.03779626,0.07163882,-0.073822975
1714956728858,0.04862547,0.08215046,-0.05745125
1714956728862,0.21183443,-0.27312636,-0.1214056
1714956728866,0.028387785,0.47032833,-0.0047369003
1714956728870,0.08734393,-0.33194566,-0.030872345
1714956728880,0.12645459,-0.050231457,-0.103375435
1714956728883,-0.2155776,0.7174306,0.16920376
1714956728887,0.08688903,-0.525154,-0.062185287
1714956728892,-0.006314516,0.14589953,-0.03419113
1714956728895,-0.08983016,0.15710115,0.023880959
1714956728901,-0.031320095,0.02118349,-0.034689903
1714956728909,-0.07177329,0.11943245,0.13015175
1714956728913,-0.044333458,-0.003606081,0.14444733
1714956728917,-0.0595479,0.051139116,0.097418785
1714956728921,-0.051116705,-0.005936146,0.12049961
1714956728926,0.023104906,-0.040676594,0.09738159
1714956728930,0.11638045,0.014943361,0.022504807
1714956728939,0.17739534,0.011660814,-0.03893757
1714956728943,0.22773027,-0.18504453,-0.015505791
1714956728947,0.3116095,-0.092344284,-0.08565903
1714956728951,0.14378357,0.29828453,0.093728065
1714956728955,0.29424596,-0.5165664,0.0026388168
1714956728961,0.12326479,0.39673042,-0.102555275
1714956728968,0.05402279,-0.01793027,0.13605976
1714956728972,0.27463984,-0.5626378,-0.12546349
1714956728976,-0.06973195,0.48628974,0.05188465
1714956728981,-0.018494368,-0.31541395,0.09758186
1714956728985,-0.023611784,0.070683,-0.052225113
1714956728991,-0.2325325,0.3506024,0.21716976
1714956728998,0.055158377,-0.54237354,-0.079794884
1714956729003,-0.09514642,0.2238195,-0.07656574
1714956729008,-0.13724184,0.102110624,-0.016503334
1714956729011,-0.08954334,0.0063126087,-0.11369896
1714956729016,-0.08351874,0.027178288,-0.13354397
1714956729025,-0.042138577,-0.04625535,-0.11616993
1714956729028,0.050554514,-0.018712282,-0.1494751
1714956729033,0.10912585,0.06637192,-0.1374588
1714956729037,0.16849756,0.029469728,-0.07810974
1714956729041,0.1699717,-0.15187454,0.017154694
1714956729045,0.16693616,-0.04598975,0.005044937
1714956729054,-0.015937328,0.30072546,0.16899681
1714956729058,0.24803162,-0.8565177,0.04581642
1714956729062,0.13316321,0.15626645,0.08842564
1714956729067,-0.006481409,0.09462166,0.26446247
1714956729071,0.17075086,-0.34189177,0.11643028
1714956729075,-0.14050746,0.60238504,0.36387634
1714956729084,-0.010084391,-0.5089433,0.27997208
1714956729088,0.017055035,0.008721113,0.119651794
1714956729092,-0.3155868,0.6337068,0.30220222
1714956729097,-0.07007909,-0.44116402,0.047426224
1714956729101,-0.24992156,0.4187665,-0.020980835
1714956729105,-0.20975232,-0.13906956,-0.017843246
1714956729113,0.0852046,-0.37279415,-0.26727486
1714956729118,-0.24000716,0.80715847,-0.09880543
1714956729122,0.033210516,-0.50232935,-0.1329441
1714956729127,0.14041376,-0.19597578,-0.22054005
1714956729131,0.10804486,0.051274538,-0.07369518
1714956729135,0.17022157,-0.073158026,-0.028045654
1714956729144,0.09788704,9.870529E-4,0.06623745
1714956729148,0.032784224,-0.030476093,0.073862076
1714956729152,-0.027535915,-0.034703493,0.09235382
1714956729156,-0.08477807,-0.014965534,0.07973957
1714956729161,-0.13788652,0.033396244,0.014763832
1714956729168,-0.16658425,0.073376656,-0.062716484
1714956729173,-0.18545365,0.123334646,-0.027805328
1714956729178,-0.21736789,0.119412184,0.029212952
1714956729185,-0.27764058,0.10242605,-0.03939724
1714956729186,-0.28834248,0.12809896,-0.04825306
1714956729193,-0.26649475,0.15939665,-0.057414055
1714956729195,-0.25123692,0.1663909,-0.08850193
1714956729203,-0.28892183,0.09531951,-0.112068176
1714956729207,-0.29252434,0.0056385994,-0.16888428
1714956729212,-0.2610178,0.014426708,-0.2406311
1714956729216,-0.18705511,0.04299736,-0.26732254
1714956729221,-0.10787153,0.07586074,-0.27083588
1714956729225,-0.09713626,0.069465876,-0.23578739
1714956729233,-0.13618827,0.020642519,-0.1516056
1714956729237,-0.13518286,0.026209116,-0.03221321
1714956729242,-0.13386989,0.013688564,0.07337856
1714956729246,-0.12305856,-0.02279067,0.16335583
1714956729250,-0.08348584,-0.043512106,0.17306137
1714956729261,-0.016409159,-0.008880854,0.15411854
1714956729264,0.0799284,0.032771587,0.121338844
1714956729267,0.11446643,0.045644283,0.11128044
1714956729272,0.11711693,-0.004814148,0.06741047
