Time,X,Y,Z
1714956748186,-0.0046209693,5.5006146E-4,0.0056095123
1714956748190,-0.0050299168,0.0010212362,0.009202957
1714956748195,-0.001173377,-0.001412183,-4.1294098E-4
1714956748203,-0.026566267,-0.01501289,0.00488472
1714956748208,-0.012773454,-0.030850247,-0.025320053
1714956748212,3.8844347E-4,-0.015597001,-0.014099121
1714956748216,-0.0013926029,-0.011259586,-0.036844254
1714956748221,-0.0022790432,-0.004685074,-0.049305916
1714956748229,-0.012057543,-0.009441927,-0.061579704
1714956748234,0.18684703,0.033696502,0.03621483
1714956748238,0.3066643,-0.04886006,-0.21302414
1714956748243,-0.014022827,0.0056423247,-0.34112644
1714956748246,-0.014605582,0.023339674,0.15614414
1714956748251,-0.07540041,0.0104370415,-0.06192875
1714956748260,-0.06042272,0.004970774,0.036942482
1714956748263,-0.07777554,0.035245866,0.041516304
1714956748268,-0.11027205,-0.01065506,-0.025746346
1714956748272,-0.08835596,-0.007952377,0.053892136
1714956748276,-0.093263865,7.17625E-4,0.013128281
1714956748281,-0.13811165,-0.0040495098,0.03338337
1714956748289,-0.37083477,0.040154293,-3.7002563E-4
1714956748293,-0.053448617,0.04782927,0.56223774
1714956748297,0.16617471,-0.10257281,-0.16402912
1714956748302,-0.2847569,0.067770556,-0.17694378
1714956748306,0.22856021,-0.007865623,0.55883694
1714956748310,-0.19375515,0.014263421,-0.8223505
1714956748320,-0.051366568,0.09694621,0.91393375
1714956748323,0.47102487,-0.043089196,0.20004177
1714956748328,-0.030486882,0.045230895,-0.6902237
1714956748332,0.08109826,-0.011480182,0.40576077
1714956748336,0.009634078,0.031805426,-0.042107582
1714956748341,0.042464674,-0.028214857,0.11075401
1714956748349,0.038677752,0.022974104,-0.0037260056
1714956748353,-0.018844426,-0.026327312,-0.019686699
1714956748357,-0.0034119487,-0.012520641,0.09725952
1714956748361,-0.0064748526,-0.0044908524,-0.007965088
1714956748366,-0.044883013,-0.0013568401,0.0043640137
1714956748370,-0.23171717,0.058338076,0.09728336
1714956748378,0.14290059,0.051356494,0.41736698
1714956748386,0.0345307,-0.12947302,-0.5662737
1714956748387,-0.283552,0.055417985,0.036870003
1714956748391,0.22560757,-0.011435971,0.31265068
1714956748396,-0.23137319,-0.056204095,-0.65672684
1714956748401,0.12561148,0.1274383,0.993598
1714956748411,0.2595647,-0.19975096,-0.5956745
1714956748412,-0.3893402,0.065705866,-0.48149872
1714956748416,0.27920115,0.0278337,0.90776634
1714956748421,-0.007983923,-0.094661966,-0.7040148
1714956748426,-0.062362254,0.09430781,0.48519516
1714956748430,0.4555418,-0.1430852,0.17280674
1714956748438,-0.08548981,-0.0030770004,-1.0988836
1714956748444,0.14835197,-0.07747778,0.52085876
1714956748447,-6.017089E-4,-0.07472777,-0.093792915
1714956748451,-0.010462999,-0.08071892,-0.07491779
1714956748456,0.01930052,-0.10748613,-0.019047737
1714956748464,-0.04673034,-0.09047882,-0.112877846
1714956748469,-0.0194332,-0.11828029,0.07199764
1714956748473,-0.008452535,-0.05965741,-0.02687645
1714956748477,-0.027529895,-0.06293896,-0.03280258
1714956748481,-0.11015248,0.006888643,0.08249569
1714956748485,0.124279976,0.033638388,0.32425117
1714956748494,0.084110856,-0.10372749,-0.4336586
1714956748498,-0.46936077,0.06438133,-0.2819357
1714956748503,0.3587594,0.089369565,0.906497
1714956748507,-0.14194947,-0.0896534,-0.73869133
1714956748511,-0.04102063,0.09743987,0.5873947
1714956748516,0.26279175,-0.097683236,-0.046791077
1714956748524,-0.49591112,0.005495414,-0.8231325
1714956748528,0.32295007,0.12956451,1.4673796
1714956748532,0.11509627,-0.1893287,-0.60581493
1714956748537,-0.2862211,0.07565154,-0.14811802
1714956748541,0.32450032,-0.072857186,0.5449867
1714956748545,-0.3231147,-0.0031841397,-0.95727444
1714956748554,0.0539757,0.10657044,0.8734102
1714956748558,0.40747494,-0.14321326,0.15631676
1714956748562,-0.48484573,0.1018963,-0.8800478
1714956748567,-0.08402711,0.0071437806,0.75534153
1714956748571,-0.09533161,0.035566434,-0.07871246
1714956748575,-0.061749637,-0.0171258,-0.05840969
1714956748585,-8.907914E-4,0.04074709,0.15573215
1714956748588,-0.09378946,0.033790722,-0.10209465
1714956748593,-0.07495171,-0.01000078,-0.024132729
1714956748597,-0.06009072,0.041280374,-0.055482864
1714956748601,-0.05953467,0.021426246,-0.05629635
1714956748605,-0.04450935,0.047997788,-0.037971497
1714956748613,-0.022008657,0.025114909,-0.039735794
1714956748618,-0.033454597,0.05413975,0.0063295364
1714956748622,-0.023239493,0.03938207,0.032972336
1714956748626,-0.019507825,0.0460366,0.048731804
1714956748631,-0.0034915805,0.058621228,0.072690964
1714956748635,0.016783416,0.03935197,0.084812164
1714956748643,0.039649427,0.07466686,0.09046078
1714956748648,0.050154984,0.04491189,0.07901955
1714956748653,0.062333822,0.059477612,0.07132721
1714956748656,0.07738334,0.04877764,0.05837822
1714956748661,0.08086789,0.04061535,0.018957138
1714956748665,0.062458873,0.028608412,0.006752968
1714956748673,0.052061975,0.011586696,-0.025801659
1714956748678,0.02516675,0.01721999,-0.0345335
1714956748682,0.0044541955,0.025005877,-0.064959526
1714956748686,-0.021381855,0.015361294,-0.075302124
1714956748690,-0.056877255,0.011717975,-0.06560516
1714956748701,-0.07789004,0.026618868,-0.08231926
1714956748704,-0.08927244,0.019242093,-0.070500374
1714956748708,-0.09127307,0.035746172,-0.050038338
