Time,X,Y,Z
1714956732631,0.0,0.0,0.0
1714956732638,0.013232708,6.457567E-4,0.019259453
1714956732642,-0.006217718,0.0154515505,0.015717506
1714956732647,-3.2925606E-4,0.038713694,0.023008347
1714956732651,0.006489992,0.040909648,-0.0038843155
1714956732655,0.002664566,0.0166322,-0.054626465
1714956732661,-0.003793478,-0.013829231,-0.12686157
1714956732670,3.3569336E-4,-0.03827405,-0.17613316
1714956732673,-4.5132637E-4,-0.050295353,-0.19673443
1714956732677,0.019165754,-0.0148950815,-0.20875263
1714956732681,-0.0041251183,0.062276363,-0.17401981
1714956732686,0.055004835,-0.22929096,-0.19408798
1714956732690,0.071428776,-0.06336188,-0.17562962
1714956732698,0.05613613,0.050963283,-0.06667042
1714956732703,0.07765269,-0.07141769,-0.080485344
1714956732708,0.0541656,-0.01737976,-0.011331558
1714956732711,0.055520296,-0.043917418,0.048891068
1714956732716,0.075573444,-0.053257227,0.06316376
1714956732724,0.09897351,-0.007418394,0.14874172
1714956732728,0.1265986,-0.0033115149,0.26760674
1714956732732,0.09386182,0.021844983,0.33339596
1714956732736,0.027813435,0.13859189,0.34675598
1714956732741,-0.043895245,0.06346595,0.4177351
1714956732745,0.05689788,-0.45820284,0.283926
1714956732754,-0.13536358,0.5199405,0.29458714
1714956732758,-0.08791804,-0.20322573,0.31711578
1714956732762,0.05423355,-0.38483894,-0.0015420914
1714956732767,-0.18081856,0.46147943,0.09325123
1714956732771,-0.029160738,-0.33473873,-0.019358635
1714956732775,-0.06989169,0.003853798,-0.12227726
1714956732784,-0.10679555,0.016917706,-0.12578487
1714956732788,-0.056157112,-0.10333943,-0.12762928
1714956732793,-0.044230938,0.0049649477,-0.162364
1714956732797,-0.047150612,-0.00704062,-0.16688061
1714956732801,-0.08190322,-0.0019209385,-0.13105392
1714956732805,-0.10891771,0.02629888,-0.1044426
1714956732813,-0.11250019,-0.0041872263,-0.11821747
1714956732817,-0.12287617,0.05043745,-0.049274445
1714956732823,-0.12108898,0.1827482,-0.0055799484
1714956732828,-0.13499284,0.16844654,0.020051003
1714956732831,-0.0050578117,-0.3197887,-0.06293583
1714956732835,-0.16781473,0.52710354,-0.014531136
1714956732845,-0.11060548,-0.22223198,0.04561615
1714956732848,0.10852194,-0.41554546,-0.18330383
1714956732853,-0.13919544,0.57890475,0.009189606
1714956732856,0.09717107,-0.3727659,-0.0014619827
1714956732861,0.09071398,0.2394563,-0.043945312
1714956732865,0.028014898,0.14761901,0.14913845
1714956732874,0.30552626,-0.6403152,-0.08960438
1714956732878,0.07058692,0.5722754,0.048783302
1714956732882,0.11047578,-0.050465345,0.15587044
1714956732886,0.15824533,-0.122467995,0.013098717
1714956732890,0.11860585,-0.010807276,0.017852783
1714956732895,0.11318803,-0.040588737,0.026913643
1714956732904,0.084887505,-0.06906831,0.0024909973
1714956732908,0.030381203,-0.056808114,-0.041137695
1714956732912,0.02315259,-0.045718074,-0.037815094
1714956732916,0.029084444,0.014433622,-0.03747654
1714956732921,0.021002531,0.04656005,-0.038811684
1714956732925,-0.0117480755,-0.0889405,-0.0010766983
1714956732933,0.054115772,-0.3515979,-0.09484768
1714956732938,-0.1741767,0.59623885,0.05785942
1714956732942,-0.016097546,-0.29325962,0.023516655
1714956732946,0.013912201,0.1233449,-0.12333298
1714956732950,-0.07311964,0.30604863,0.04705429
1714956732961,0.1768651,-0.52748966,-0.17910194
1714956732963,-0.0802238,0.7682606,-0.11913395
1714956732968,-0.056212902,-0.036581755,0.039344788
1714956732972,0.10922909,-0.28473115,-0.19689083
1714956732976,-0.1268115,0.44114792,0.041047096
1714956732981,0.03843522,-0.46381688,-0.060723305
1714956732989,-0.08269954,0.26093256,-0.049430847
1714956732995,-0.27070975,0.33909333,0.25543785
1714956732998,0.0352962,-0.6519939,-0.102656364
1714956733004,-0.153234,0.38951445,0.06709671
1714956733006,-0.11217737,-0.05747235,0.07636547
1714956733010,-0.018530846,-0.12999058,-0.09950924
1714956733020,-0.063806295,0.11335647,-0.0010089874
1714956733024,0.024724722,-0.065840244,-0.0986557
1714956733028,0.02685666,0.03568065,-0.13270378
1714956733032,0.04734564,0.06290448,-0.03805828
1714956733037,0.03363037,-0.0062565804,0.035690308
1714956733041,-0.014379501,-0.02478683,0.14068031
1714956733049,-0.02153182,-0.056334496,0.2337923
1714956733053,-0.012810469,-0.04888904,0.29880333
1714956733057,0.0040237904,-0.031894922,0.27937222
1714956733061,0.033671618,-0.04611218,0.20234203
1714956733066,0.07378292,-0.04807794,0.12814808
1714956733070,0.10346532,-0.045181274,0.045690536
1714956733078,0.12933731,-0.02745986,-0.076877594
1714956733083,0.1427648,-0.031148314,-0.12815285
1714956733087,0.114669085,-0.018286586,-0.11948776
1714956733091,0.11156368,-0.023950338,-0.09513664
1714956733096,0.08103371,-0.029888391,-0.080228806
1714956733101,0.037224054,-0.008580565,-0.046445847
1714956733109,0.023822546,0.022544026,-0.016192436
1714956733113,-0.025456667,0.02185309,0.0021209717
1714956733117,-0.0577538,0.0052964687,-0.015100479
1714956733121,-0.07898188,-0.011163235,-0.023744583
1714956733126,-0.055516005,0.016433716,-0.007862091
1714956733130,-0.006098032,0.06456101,0.06042862
1714956733138,0.010679722,0.071124434,0.068772316
1714956733143,0.011811733,0.019092917,0.062195778
1714956733147,-9.6797943E-4,-0.003067851,0.07429314
1714956733151,0.011950493,-0.017923474,0.016488075
1714956733156,0.025735378,-0.027778268,-0.027985573
